county,ward,office,district,total.votes,party,candidate,votes
Milwaukee,City Of Milwaukee Ward 107,Milwaukee County Circuit Court Judge Branch 27,,45,,Scattering,3
Milwaukee,City Of Milwaukee Ward 108,Milwaukee County Circuit Court Judge Branch 27,,59,NP,Kevin E. Martens,56
Milwaukee,City Of Milwaukee Ward 108,Milwaukee County Circuit Court Judge Branch 27,,59,,Scattering,3
Milwaukee,City Of Milwaukee Ward 109,Milwaukee County Circuit Court Judge Branch 27,,68,NP,Kevin E. Martens,66
Milwaukee,City Of Milwaukee Ward 109,Milwaukee County Circuit Court Judge Branch 27,,68,,Scattering,2
Milwaukee,City Of Milwaukee Ward 110,Milwaukee County Circuit Court Judge Branch 27,,90,NP,Kevin E. Martens,86
Milwaukee,City Of Milwaukee Ward 110,Milwaukee County Circuit Court Judge Branch 27,,90,,Scattering,4
Milwaukee,City Of Milwaukee Ward 111,Milwaukee County Circuit Court Judge Branch 27,,145,NP,Kevin E. Martens,143
Milwaukee,City Of Milwaukee Ward 111,Milwaukee County Circuit Court Judge Branch 27,,145,,Scattering,2
Milwaukee,City Of Milwaukee Ward 112,Milwaukee County Circuit Court Judge Branch 27,,39,NP,Kevin E. Martens,39
Milwaukee,City Of Milwaukee Ward 112,Milwaukee County Circuit Court Judge Branch 27,,39,,Scattering,0
Milwaukee,City Of Milwaukee Ward 113,Milwaukee County Circuit Court Judge Branch 27,,68,NP,Kevin E. Martens,68
Milwaukee,City Of Milwaukee Ward 113,Milwaukee County Circuit Court Judge Branch 27,,68,,Scattering,0
Milwaukee,City Of Milwaukee Ward 114,Milwaukee County Circuit Court Judge Branch 27,,63,NP,Kevin E. Martens,61
Milwaukee,City Of Milwaukee Ward 114,Milwaukee County Circuit Court Judge Branch 27,,63,,Scattering,2
Milwaukee,City Of Milwaukee Ward 115,Milwaukee County Circuit Court Judge Branch 27,,105,NP,Kevin E. Martens,102
Milwaukee,City Of Milwaukee Ward 115,Milwaukee County Circuit Court Judge Branch 27,,105,,Scattering,3
Milwaukee,City Of Milwaukee Ward 116,Milwaukee County Circuit Court Judge Branch 27,,91,NP,Kevin E. Martens,91
Milwaukee,City Of Milwaukee Ward 116,Milwaukee County Circuit Court Judge Branch 27,,91,,Scattering,0
Milwaukee,City Of Milwaukee Ward 117,Milwaukee County Circuit Court Judge Branch 27,,98,NP,Kevin E. Martens,96
Milwaukee,City Of Milwaukee Ward 117,Milwaukee County Circuit Court Judge Branch 27,,98,,Scattering,2
Milwaukee,City Of Milwaukee Ward 118,Milwaukee County Circuit Court Judge Branch 27,,103,NP,Kevin E. Martens,99
Milwaukee,City Of Milwaukee Ward 118,Milwaukee County Circuit Court Judge Branch 27,,103,,Scattering,4
Milwaukee,City Of Milwaukee Ward 119,Milwaukee County Circuit Court Judge Branch 27,,331,NP,Kevin E. Martens,328
Milwaukee,City Of Milwaukee Ward 119,Milwaukee County Circuit Court Judge Branch 27,,331,,Scattering,3
Milwaukee,City Of Milwaukee Ward 120,Milwaukee County Circuit Court Judge Branch 27,,155,NP,Kevin E. Martens,155
Milwaukee,City Of Milwaukee Ward 120,Milwaukee County Circuit Court Judge Branch 27,,155,,Scattering,0
Milwaukee,City Of Milwaukee Ward 121,Milwaukee County Circuit Court Judge Branch 27,,341,NP,Kevin E. Martens,334
Milwaukee,City Of Milwaukee Ward 121,Milwaukee County Circuit Court Judge Branch 27,,341,,Scattering,7
Milwaukee,City Of Milwaukee Ward 122,Milwaukee County Circuit Court Judge Branch 27,,300,NP,Kevin E. Martens,300
Milwaukee,City Of Milwaukee Ward 122,Milwaukee County Circuit Court Judge Branch 27,,300,,Scattering,0
Milwaukee,City Of Milwaukee Ward 123,Milwaukee County Circuit Court Judge Branch 27,,519,NP,Kevin E. Martens,510
Milwaukee,City Of Milwaukee Ward 123,Milwaukee County Circuit Court Judge Branch 27,,519,,Scattering,9
Milwaukee,City Of Milwaukee Ward 124,Milwaukee County Circuit Court Judge Branch 27,,556,NP,Kevin E. Martens,548
Milwaukee,City Of Milwaukee Ward 124,Milwaukee County Circuit Court Judge Branch 27,,556,,Scattering,8
Milwaukee,City Of Milwaukee Ward 125,Milwaukee County Circuit Court Judge Branch 27,,407,NP,Kevin E. Martens,397
Milwaukee,City Of Milwaukee Ward 125,Milwaukee County Circuit Court Judge Branch 27,,407,,Scattering,10
Milwaukee,City Of Milwaukee Ward 126,Milwaukee County Circuit Court Judge Branch 27,,314,NP,Kevin E. Martens,309
Milwaukee,City Of Milwaukee Ward 126,Milwaukee County Circuit Court Judge Branch 27,,314,,Scattering,5
Milwaukee,City Of Milwaukee Ward 127,Milwaukee County Circuit Court Judge Branch 27,,444,NP,Kevin E. Martens,442
Milwaukee,City Of Milwaukee Ward 127,Milwaukee County Circuit Court Judge Branch 27,,444,,Scattering,2
Milwaukee,City Of Milwaukee Ward 128,Milwaukee County Circuit Court Judge Branch 27,,684,NP,Kevin E. Martens,677
Milwaukee,City Of Milwaukee Ward 128,Milwaukee County Circuit Court Judge Branch 27,,684,,Scattering,7
Milwaukee,City Of Milwaukee Ward 129,Milwaukee County Circuit Court Judge Branch 27,,299,NP,Kevin E. Martens,297
Milwaukee,City Of Milwaukee Ward 129,Milwaukee County Circuit Court Judge Branch 27,,299,,Scattering,2
Milwaukee,City Of Milwaukee Ward 130,Milwaukee County Circuit Court Judge Branch 27,,291,NP,Kevin E. Martens,288
Milwaukee,City Of Milwaukee Ward 130,Milwaukee County Circuit Court Judge Branch 27,,291,,Scattering,3
Milwaukee,City Of Milwaukee Ward 131,Milwaukee County Circuit Court Judge Branch 27,,412,NP,Kevin E. Martens,403
Milwaukee,City Of Milwaukee Ward 131,Milwaukee County Circuit Court Judge Branch 27,,412,,Scattering,9
Milwaukee,City Of Milwaukee Ward 132,Milwaukee County Circuit Court Judge Branch 27,,375,NP,Kevin E. Martens,369
Milwaukee,City Of Milwaukee Ward 132,Milwaukee County Circuit Court Judge Branch 27,,375,,Scattering,6
Milwaukee,City Of Milwaukee Ward 133,Milwaukee County Circuit Court Judge Branch 27,,250,NP,Kevin E. Martens,247
Milwaukee,City Of Milwaukee Ward 133,Milwaukee County Circuit Court Judge Branch 27,,250,,Scattering,3
Milwaukee,City Of Milwaukee Ward 134,Milwaukee County Circuit Court Judge Branch 27,,344,NP,Kevin E. Martens,336
Milwaukee,City Of Milwaukee Ward 134,Milwaukee County Circuit Court Judge Branch 27,,344,,Scattering,8
Milwaukee,City Of Milwaukee Ward 135,Milwaukee County Circuit Court Judge Branch 27,,455,NP,Kevin E. Martens,448
Milwaukee,City Of Milwaukee Ward 135,Milwaukee County Circuit Court Judge Branch 27,,455,,Scattering,7
Milwaukee,City Of Milwaukee Ward 136,Milwaukee County Circuit Court Judge Branch 27,,64,NP,Kevin E. Martens,64
Milwaukee,City Of Milwaukee Ward 136,Milwaukee County Circuit Court Judge Branch 27,,64,,Scattering,0
Milwaukee,City Of Milwaukee Ward 137,Milwaukee County Circuit Court Judge Branch 27,,97,NP,Kevin E. Martens,96
Milwaukee,City Of Milwaukee Ward 137,Milwaukee County Circuit Court Judge Branch 27,,97,,Scattering,1
Milwaukee,City Of Milwaukee Ward 138,Milwaukee County Circuit Court Judge Branch 27,,100,NP,Kevin E. Martens,99
Milwaukee,City Of Milwaukee Ward 138,Milwaukee County Circuit Court Judge Branch 27,,100,,Scattering,1
Milwaukee,City Of Milwaukee Ward 139,Milwaukee County Circuit Court Judge Branch 27,,56,NP,Kevin E. Martens,54
Milwaukee,City Of Milwaukee Ward 139,Milwaukee County Circuit Court Judge Branch 27,,56,,Scattering,2
Milwaukee,City Of Milwaukee Ward 140,Milwaukee County Circuit Court Judge Branch 27,,112,NP,Kevin E. Martens,110
Milwaukee,City Of Milwaukee Ward 140,Milwaukee County Circuit Court Judge Branch 27,,112,,Scattering,2
Milwaukee,City Of Milwaukee Ward 141,Milwaukee County Circuit Court Judge Branch 27,,137,NP,Kevin E. Martens,134
Milwaukee,City Of Milwaukee Ward 141,Milwaukee County Circuit Court Judge Branch 27,,137,,Scattering,3
Milwaukee,City Of Milwaukee Ward 142,Milwaukee County Circuit Court Judge Branch 27,,60,NP,Kevin E. Martens,60
Milwaukee,City Of Milwaukee Ward 142,Milwaukee County Circuit Court Judge Branch 27,,60,,Scattering,0
Milwaukee,City Of Milwaukee Ward 143,Milwaukee County Circuit Court Judge Branch 27,,44,NP,Kevin E. Martens,44
Milwaukee,City Of Milwaukee Ward 143,Milwaukee County Circuit Court Judge Branch 27,,44,,Scattering,0
Milwaukee,City Of Milwaukee Ward 144,Milwaukee County Circuit Court Judge Branch 27,,92,NP,Kevin E. Martens,91
Milwaukee,City Of Milwaukee Ward 144,Milwaukee County Circuit Court Judge Branch 27,,92,,Scattering,1
Milwaukee,City Of Milwaukee Ward 145,Milwaukee County Circuit Court Judge Branch 27,,86,NP,Kevin E. Martens,85
Milwaukee,City Of Milwaukee Ward 145,Milwaukee County Circuit Court Judge Branch 27,,86,,Scattering,1
Milwaukee,City Of Milwaukee Ward 146,Milwaukee County Circuit Court Judge Branch 27,,69,NP,Kevin E. Martens,64
Milwaukee,City Of Milwaukee Ward 146,Milwaukee County Circuit Court Judge Branch 27,,69,,Scattering,5
Milwaukee,City Of Milwaukee Ward 147,Milwaukee County Circuit Court Judge Branch 27,,55,NP,Kevin E. Martens,55
Milwaukee,City Of Milwaukee Ward 147,Milwaukee County Circuit Court Judge Branch 27,,55,,Scattering,0
Milwaukee,City Of Milwaukee Ward 148,Milwaukee County Circuit Court Judge Branch 27,,47,NP,Kevin E. Martens,46
Milwaukee,City Of Milwaukee Ward 148,Milwaukee County Circuit Court Judge Branch 27,,47,,Scattering,1
Milwaukee,City Of Milwaukee Ward 149,Milwaukee County Circuit Court Judge Branch 27,,142,NP,Kevin E. Martens,139
Milwaukee,City Of Milwaukee Ward 149,Milwaukee County Circuit Court Judge Branch 27,,142,,Scattering,3
Milwaukee,City Of Milwaukee Ward 150,Milwaukee County Circuit Court Judge Branch 27,,110,NP,Kevin E. Martens,107
Milwaukee,City Of Milwaukee Ward 150,Milwaukee County Circuit Court Judge Branch 27,,110,,Scattering,3
Milwaukee,City Of Milwaukee Ward 151,Milwaukee County Circuit Court Judge Branch 27,,42,NP,Kevin E. Martens,42
Milwaukee,City Of Milwaukee Ward 151,Milwaukee County Circuit Court Judge Branch 27,,42,,Scattering,0
Milwaukee,City Of Milwaukee Ward 152,Milwaukee County Circuit Court Judge Branch 27,,118,NP,Kevin E. Martens,115
Milwaukee,City Of Milwaukee Ward 152,Milwaukee County Circuit Court Judge Branch 27,,118,,Scattering,3
Milwaukee,City Of Milwaukee Ward 153,Milwaukee County Circuit Court Judge Branch 27,,136,NP,Kevin E. Martens,135
Milwaukee,City Of Milwaukee Ward 153,Milwaukee County Circuit Court Judge Branch 27,,136,,Scattering,1
Milwaukee,City Of Milwaukee Ward 154,Milwaukee County Circuit Court Judge Branch 27,,98,NP,Kevin E. Martens,94
Milwaukee,City Of Milwaukee Ward 154,Milwaukee County Circuit Court Judge Branch 27,,98,,Scattering,4
Milwaukee,City Of Milwaukee Ward 155,Milwaukee County Circuit Court Judge Branch 27,,90,NP,Kevin E. Martens,88
Milwaukee,City Of Milwaukee Ward 155,Milwaukee County Circuit Court Judge Branch 27,,90,,Scattering,2
Milwaukee,City Of Milwaukee Ward 156,Milwaukee County Circuit Court Judge Branch 27,,343,NP,Kevin E. Martens,339
Milwaukee,City Of Milwaukee Ward 156,Milwaukee County Circuit Court Judge Branch 27,,343,,Scattering,4
Milwaukee,City Of Milwaukee Ward 157,Milwaukee County Circuit Court Judge Branch 27,,85,NP,Kevin E. Martens,83
Milwaukee,City Of Milwaukee Ward 157,Milwaukee County Circuit Court Judge Branch 27,,85,,Scattering,2
Milwaukee,City Of Milwaukee Ward 158,Milwaukee County Circuit Court Judge Branch 27,,282,NP,Kevin E. Martens,279
Milwaukee,City Of Milwaukee Ward 158,Milwaukee County Circuit Court Judge Branch 27,,282,,Scattering,3
Milwaukee,City Of Milwaukee Ward 159,Milwaukee County Circuit Court Judge Branch 27,,88,NP,Kevin E. Martens,85
Milwaukee,City Of Milwaukee Ward 159,Milwaukee County Circuit Court Judge Branch 27,,88,,Scattering,3
Milwaukee,City Of Milwaukee Ward 160,Milwaukee County Circuit Court Judge Branch 27,,152,NP,Kevin E. Martens,150
Milwaukee,City Of Milwaukee Ward 160,Milwaukee County Circuit Court Judge Branch 27,,152,,Scattering,2
Milwaukee,City Of Milwaukee Ward 161,Milwaukee County Circuit Court Judge Branch 27,,163,NP,Kevin E. Martens,162
Milwaukee,City Of Milwaukee Ward 161,Milwaukee County Circuit Court Judge Branch 27,,163,,Scattering,1
Milwaukee,City Of Milwaukee Ward 162,Milwaukee County Circuit Court Judge Branch 27,,405,NP,Kevin E. Martens,400
Milwaukee,City Of Milwaukee Ward 162,Milwaukee County Circuit Court Judge Branch 27,,405,,Scattering,5
Milwaukee,City Of Milwaukee Ward 163,Milwaukee County Circuit Court Judge Branch 27,,279,NP,Kevin E. Martens,276
Milwaukee,City Of Milwaukee Ward 163,Milwaukee County Circuit Court Judge Branch 27,,279,,Scattering,3
Milwaukee,City Of Milwaukee Ward 164,Milwaukee County Circuit Court Judge Branch 27,,720,NP,Kevin E. Martens,704
Milwaukee,City Of Milwaukee Ward 164,Milwaukee County Circuit Court Judge Branch 27,,720,,Scattering,16
Milwaukee,City Of Milwaukee Ward 165,Milwaukee County Circuit Court Judge Branch 27,,79,NP,Kevin E. Martens,78
Milwaukee,City Of Milwaukee Ward 165,Milwaukee County Circuit Court Judge Branch 27,,79,,Scattering,1
Milwaukee,City Of Milwaukee Ward 166,Milwaukee County Circuit Court Judge Branch 27,,54,NP,Kevin E. Martens,54
Milwaukee,City Of Milwaukee Ward 166,Milwaukee County Circuit Court Judge Branch 27,,54,,Scattering,0
Milwaukee,City Of Milwaukee Ward 167,Milwaukee County Circuit Court Judge Branch 27,,22,NP,Kevin E. Martens,22
Milwaukee,City Of Milwaukee Ward 167,Milwaukee County Circuit Court Judge Branch 27,,22,,Scattering,0
Milwaukee,City Of Milwaukee Ward 168,Milwaukee County Circuit Court Judge Branch 27,,80,NP,Kevin E. Martens,80
Milwaukee,City Of Milwaukee Ward 168,Milwaukee County Circuit Court Judge Branch 27,,80,,Scattering,0
Milwaukee,City Of Milwaukee Ward 169,Milwaukee County Circuit Court Judge Branch 27,,112,NP,Kevin E. Martens,107
Milwaukee,City Of Milwaukee Ward 169,Milwaukee County Circuit Court Judge Branch 27,,112,,Scattering,5
Milwaukee,City Of Milwaukee Ward 170,Milwaukee County Circuit Court Judge Branch 27,,158,NP,Kevin E. Martens,156
Milwaukee,City Of Milwaukee Ward 170,Milwaukee County Circuit Court Judge Branch 27,,158,,Scattering,2
Milwaukee,City Of Milwaukee Ward 171,Milwaukee County Circuit Court Judge Branch 27,,119,NP,Kevin E. Martens,119
Milwaukee,City Of Milwaukee Ward 171,Milwaukee County Circuit Court Judge Branch 27,,119,,Scattering,0
Milwaukee,City Of Milwaukee Ward 172,Milwaukee County Circuit Court Judge Branch 27,,84,NP,Kevin E. Martens,80
Milwaukee,City Of Milwaukee Ward 172,Milwaukee County Circuit Court Judge Branch 27,,84,,Scattering,4
Milwaukee,City Of Milwaukee Ward 173,Milwaukee County Circuit Court Judge Branch 27,,626,NP,Kevin E. Martens,619
Milwaukee,City Of Milwaukee Ward 173,Milwaukee County Circuit Court Judge Branch 27,,626,,Scattering,7
Milwaukee,City Of Milwaukee Ward 174,Milwaukee County Circuit Court Judge Branch 27,,523,NP,Kevin E. Martens,516
Milwaukee,City Of Milwaukee Ward 174,Milwaukee County Circuit Court Judge Branch 27,,523,,Scattering,7
Milwaukee,City Of Milwaukee Ward 175,Milwaukee County Circuit Court Judge Branch 27,,578,NP,Kevin E. Martens,566
Milwaukee,City Of Milwaukee Ward 175,Milwaukee County Circuit Court Judge Branch 27,,578,,Scattering,12
Milwaukee,City Of Milwaukee Ward 176,Milwaukee County Circuit Court Judge Branch 27,,378,NP,Kevin E. Martens,375
Milwaukee,City Of Milwaukee Ward 176,Milwaukee County Circuit Court Judge Branch 27,,378,,Scattering,3
Milwaukee,City Of Milwaukee Ward 177,Milwaukee County Circuit Court Judge Branch 27,,667,NP,Kevin E. Martens,662
Milwaukee,City Of Milwaukee Ward 177,Milwaukee County Circuit Court Judge Branch 27,,667,,Scattering,5
Milwaukee,City Of Milwaukee Ward 178,Milwaukee County Circuit Court Judge Branch 27,,360,NP,Kevin E. Martens,353
Milwaukee,City Of Milwaukee Ward 178,Milwaukee County Circuit Court Judge Branch 27,,360,,Scattering,7
Milwaukee,City Of Milwaukee Ward 179,Milwaukee County Circuit Court Judge Branch 27,,277,NP,Kevin E. Martens,276
Milwaukee,City Of Milwaukee Ward 179,Milwaukee County Circuit Court Judge Branch 27,,277,,Scattering,1
Milwaukee,City Of Milwaukee Ward 180,Milwaukee County Circuit Court Judge Branch 27,,495,NP,Kevin E. Martens,485
Milwaukee,City Of Milwaukee Ward 180,Milwaukee County Circuit Court Judge Branch 27,,495,,Scattering,10
Milwaukee,City Of Milwaukee Ward 181,Milwaukee County Circuit Court Judge Branch 27,,410,NP,Kevin E. Martens,407
Milwaukee,City Of Milwaukee Ward 181,Milwaukee County Circuit Court Judge Branch 27,,410,,Scattering,3
Milwaukee,City Of Milwaukee Ward 182,Milwaukee County Circuit Court Judge Branch 27,,366,NP,Kevin E. Martens,361
Milwaukee,City Of Milwaukee Ward 182,Milwaukee County Circuit Court Judge Branch 27,,366,,Scattering,5
Milwaukee,City Of Milwaukee Ward 183,Milwaukee County Circuit Court Judge Branch 27,,187,NP,Kevin E. Martens,182
Milwaukee,City Of Milwaukee Ward 183,Milwaukee County Circuit Court Judge Branch 27,,187,,Scattering,5
Milwaukee,City Of Milwaukee Ward 184,Milwaukee County Circuit Court Judge Branch 27,,142,NP,Kevin E. Martens,141
Milwaukee,City Of Milwaukee Ward 184,Milwaukee County Circuit Court Judge Branch 27,,142,,Scattering,1
Milwaukee,City Of Milwaukee Ward 185,Milwaukee County Circuit Court Judge Branch 27,,130,NP,Kevin E. Martens,128
Milwaukee,City Of Milwaukee Ward 185,Milwaukee County Circuit Court Judge Branch 27,,130,,Scattering,2
Milwaukee,City Of Milwaukee Ward 186,Milwaukee County Circuit Court Judge Branch 27,,135,NP,Kevin E. Martens,131
Milwaukee,City Of Milwaukee Ward 186,Milwaukee County Circuit Court Judge Branch 27,,135,,Scattering,4
Milwaukee,City Of Milwaukee Ward 187,Milwaukee County Circuit Court Judge Branch 27,,147,NP,Kevin E. Martens,146
Milwaukee,City Of Milwaukee Ward 187,Milwaukee County Circuit Court Judge Branch 27,,147,,Scattering,1
Milwaukee,City Of Milwaukee Ward 188,Milwaukee County Circuit Court Judge Branch 27,,56,NP,Kevin E. Martens,56
Milwaukee,City Of Milwaukee Ward 188,Milwaukee County Circuit Court Judge Branch 27,,56,,Scattering,0
Milwaukee,City Of Milwaukee Ward 189,Milwaukee County Circuit Court Judge Branch 27,,75,NP,Kevin E. Martens,73
Milwaukee,City Of Milwaukee Ward 189,Milwaukee County Circuit Court Judge Branch 27,,75,,Scattering,2
Milwaukee,City Of Milwaukee Ward 190,Milwaukee County Circuit Court Judge Branch 27,,72,NP,Kevin E. Martens,71
Milwaukee,City Of Milwaukee Ward 190,Milwaukee County Circuit Court Judge Branch 27,,72,,Scattering,1
Milwaukee,City Of Milwaukee Ward 191,Milwaukee County Circuit Court Judge Branch 27,,27,NP,Kevin E. Martens,27
Milwaukee,City Of Milwaukee Ward 191,Milwaukee County Circuit Court Judge Branch 27,,27,,Scattering,0
Milwaukee,City Of Milwaukee Ward 192,Milwaukee County Circuit Court Judge Branch 27,,33,NP,Kevin E. Martens,33
Milwaukee,City Of Milwaukee Ward 192,Milwaukee County Circuit Court Judge Branch 27,,33,,Scattering,0
Milwaukee,City Of Milwaukee Ward 193,Milwaukee County Circuit Court Judge Branch 27,,166,NP,Kevin E. Martens,159
Milwaukee,City Of Milwaukee Ward 193,Milwaukee County Circuit Court Judge Branch 27,,166,,Scattering,7
Milwaukee,City Of Milwaukee Ward 194,Milwaukee County Circuit Court Judge Branch 27,,83,NP,Kevin E. Martens,83
Milwaukee,City Of Milwaukee Ward 194,Milwaukee County Circuit Court Judge Branch 27,,83,,Scattering,0
Milwaukee,City Of Milwaukee Ward 195,Milwaukee County Circuit Court Judge Branch 27,,123,NP,Kevin E. Martens,120
Milwaukee,City Of Milwaukee Ward 195,Milwaukee County Circuit Court Judge Branch 27,,123,,Scattering,3
Milwaukee,City Of Milwaukee Ward 196,Milwaukee County Circuit Court Judge Branch 27,,98,NP,Kevin E. Martens,94
Milwaukee,City Of Milwaukee Ward 196,Milwaukee County Circuit Court Judge Branch 27,,98,,Scattering,4
Milwaukee,City Of Milwaukee Ward 197,Milwaukee County Circuit Court Judge Branch 27,,54,NP,Kevin E. Martens,53
Milwaukee,City Of Milwaukee Ward 197,Milwaukee County Circuit Court Judge Branch 27,,54,,Scattering,1
Milwaukee,City Of Milwaukee Ward 198,Milwaukee County Circuit Court Judge Branch 27,,176,NP,Kevin E. Martens,175
